CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase
481,738, 05/06/15,NORMAL,NONE,0,,,,,,
482,739, 05/08/13,NORMAL,NONE,0,,,,,,
483,741, 12/06/16,NORMAL,NONE,0,,,,,,
484,741, 04/06/15,NORMAL,NONE,0,,,,,,
485,742, 11/09/12,NORMAL,NONE,0,,,,,,
486,745, 11/09/12,NORMAL,NONE,0,,,,,,
487,750, 09/09/12,NORMAL,NONE,0,,,,,,
488,751, 16/03/15,NORMAL,NONE,0,,,,,,
489,751, 04/03/16,NORMAL,NONE,0,,,,,,
490,752, 22/03/12,NORMAL,NONE,0,,,,,,
491,753, 22/03/12,NORMAL,NONE,0,,,,,,
492,754, 27/03/12,NORMAL,NONE,0,,,,,,
493,756, 29/10/14,NORMAL,NONE,0,,,,,,
494,757, 08/09/12,NORMAL,NONE,0,,,,,,
495,761, 06/09/14,NORMAL,NONE,0,,,,,,
496,762, 06/03/13,NORMAL,NONE,0,,,,,,
497,765, 09/11/14,NORMAL,NONE,0,,,,,,
498,765, 01/11/15,NORMAL,NONE,0,,,,,,
499,767, 01/09/11,NORMAL,NONE,0,,,,,,
500,772, 05/10/13,NORMAL,NONE,0,,,,,,
501,773, 06/09/15,NORMAL,NONE,0,,,,,,
502,773, 06/09/14,NORMAL,NONE,0,,,,,,
503,777, 16/11/11,NORMAL,NONE,0,,,,,,
504,778, 10/09/12,NORMAL,NONE,0,,,,,,
505,780, 03/09/14,NORMAL,NONE,0,,,,,,
506,781, 07/09/15,NORMAL,NONE,0,,,,,,
507,781, 06/09/14,NORMAL,NONE,0,,,,,,
508,782, 05/03/14,NORMAL,NONE,0,,,,,,
509,783, 21/03/12,NORMAL,NONE,0,,,,,,
510,784, 08/06/15,NORMAL,NONE,0,,,,,,
511,784, 06/06/16,NORMAL,NONE,0,,,,,,
512,785, 17/06/13,NORMAL,NONE,0,,,,,,
513,786, 02/08/13,NORMAL,NONE,0,,,,,,
514,788, 05/03/13,NORMAL,NONE,0,,,,,,
515,789, 01/03/13,NORMAL,NONE,0,,,,,,
516,790, 03/12/12,NORMAL,NONE,0,,,,,,
517,791, 06/11/12,NORMAL,NONE,0,,,,,,
518,793, 20/12/12,NORMAL,NONE,0,,,,,,
519,799, 31/08/12,NORMAL,NONE,0,,,,,,
520,801, 27/06/15,NORMAL,NONE,0,,,,,,
521,806, 25/03/15,NORMAL,NONE,0,,,,,,
522,807, 07/03/14,NORMAL,NONE,0,,,,,,
523,810, 10/03/15,NORMAL,NONE,0,,,,,,
524,813, 25/09/12,NORMAL,NONE,0,,,,,,
525,814, 01/04/12,NORMAL,NONE,0,,,,,,
526,817, 28/10/14,NORMAL,NONE,0,,,,,,
527,817, 22/09/15,NORMAL,NONE,0,,,,,,
528,818, 29/10/14,NORMAL,NONE,0,,,,,,
529,819, 24/03/13,NORMAL,NONE,0,,,,,,
530,821, 06/03/14,NORMAL,NONE,0,,,,,,
531,825, 13/11/14,NORMAL,NONE,0,,,,,,
532,826, 24/03/12,NORMAL,NONE,0,,,,,,
533,827, 28/11/12,NORMAL,NONE,0,,,,,,
534,828, 08/03/14,NORMAL,NONE,0,,,,,,
535,832, 27/03/12,NORMAL,NONE,0,,,,,,
536,833, 09/06/14,NORMAL,NONE,0,,,,,,
537,836, 16/03/14,NORMAL,NONE,0,,,,,,
538,839, 05/03/13,NORMAL,NONE,0,,,,,,
539,840, 14/04/12,NORMAL,NONE,0,,,,,,
540,843, 14/11/12,NORMAL,NONE,0,,,,,,
541,845, 03/08/12,NORMAL,NONE,0,,,,,,
542,846, 25/06/12,NORMAL,NONE,0,,,,,,
543,847, 01/03/13,NORMAL,NONE,0,,,,,,
544,848, 14/04/12,NORMAL,NONE,0,,,,,,
545,849, 22/11/15,NORMAL,NONE,0,,,,,,
546,849, 12/11/14,NORMAL,NONE,0,,,,,,
547,854, 23/09/15,NORMAL,NONE,0,,,,,,
548,854, 04/09/14,NORMAL,NONE,0,,,,,,
549,855, 19/03/13,NORMAL,NONE,0,,,,,,
550,858, 02/03/13,NORMAL,NONE,0,,,,,,
551,859, 31/08/12,NORMAL,NONE,0,,,,,,
552,860, 27/02/14,NORMAL,NONE,0,,,,,,
553,860, 01/03/16,NORMAL,NONE,0,,,,,,
554,861, 17/03/15,NORMAL,NONE,0,,,,,,
555,865, 06/03/15,NORMAL,NONE,0,,,,,,
556,866, 07/09/12,NORMAL,NONE,0,,,,,,
557,867, 23/11/15,NORMAL,NONE,0,,,,,,
558,867, 07/11/14,NORMAL,NONE,0,,,,,,
559,870, 28/02/13,NORMAL,NONE,0,,,,,,
560,873, 14/03/15,NORMAL,NONE,0,,,,,,
561,874, 31/10/14,NORMAL,NONE,0,,,,,,
562,875, 12/03/13,NORMAL,NONE,0,,,,,,
563,876, 09/06/14,NORMAL,NONE,0,,,,,,
564,880, 05/03/13,NORMAL,NONE,0,,,,,,
565,883, 01/04/12,NORMAL,NONE,0,,,,,,
566,888, 21/03/15,NORMAL,NONE,0,,,,,,
567,899, 07/03/13,NORMAL,NONE,0,,,,,,
568,900, 27/06/15,NORMAL,NONE,0,,,,,,
569,903, 30/08/12,NORMAL,NONE,0,,,,,,
570,905, 27/11/13,NORMAL,NONE,0,,,,,,
571,907, 26/02/13,NORMAL,NONE,0,,,,,,
572,908, 16/11/15,NORMAL,NONE,0,,,,,,
573,908, 01/11/14,NORMAL,NONE,0,,,,,,
574,911, 07/03/15,NORMAL,NONE,0,,,,,,
575,913, 16/03/14,NORMAL,NONE,0,,,,,,
576,915, 15/09/12,NORMAL,NONE,0,,,,,,
577,916, 10/03/13,NORMAL,NONE,0,,,,,,
578,918, 05/03/13,NORMAL,NONE,0,,,,,,
579,919, 28/03/14,NORMAL,NONE,0,,,,,,
580,921, 07/03/13,NORMAL,NONE,0,,,,,,
581,922, 21/03/15,NORMAL,NONE,0,,,,,,
582,923, 22/11/15,NORMAL,NONE,0,,,,,,
583,923, 03/11/14,NORMAL,NONE,0,,,,,,
584,924, 06/03/13,NORMAL,NONE,0,,,,,,
585,925, 16/06/15,NORMAL,NONE,0,,,,,,
586,926, 05/03/13,NORMAL,NONE,0,,,,,,
587,927, 28/02/13,NORMAL,NONE,0,,,,,,
588,928, 15/06/13,NORMAL,NONE,0,,,,,,
589,929, 15/11/12,NORMAL,NONE,0,,,,,,
590,930, 14/06/15,NORMAL,NONE,0,,,,,,
591,930, 05/06/16,NORMAL,NONE,0,,,,,,
592,931, 01/03/13,NORMAL,NONE,0,,,,,,
593,932, 06/09/12,NORMAL,NONE,0,,,,,,
594,933, 05/06/14,NORMAL,NONE,0,,,,,,
595,933, 04/09/15,NORMAL,NONE,0,,,,,,
596,934, 01/03/13,NORMAL,NONE,0,,,,,,
597,935, 14/03/13,NORMAL,NONE,0,,,,,,
598,937, 14/03/13,NORMAL,NONE,0,,,,,,
599,938, 05/09/12,NORMAL,NONE,0,,,,,,
600,939, 14/03/15,NORMAL,NONE,0,,,,,,
601,940, 10/06/15,NORMAL,NONE,0,,,,,,
602,941, 01/03/16,NORMAL,NONE,0,,,,,,
603,944, 21/03/14,NORMAL,NONE,0,,,,,,
604,945, 20/11/12,NORMAL,NONE,0,,,,,,
605,949, 22/02/13,NORMAL,NONE,0,,,,,,
606,950, 14/04/12,NORMAL,NONE,0,,,,,,
607,951, 05/03/13,NORMAL,NONE,0,,,,,,
608,952, 02/07/12,NORMAL,NONE,0,,,,,,
609,953, 08/09/14,NORMAL,NONE,0,,,,,,
610,953, 06/09/15,NORMAL,NONE,0,,,,,,
611,954, 12/03/13,NORMAL,NONE,0,,,,,,
612,955, 29/06/12,NORMAL,NONE,0,,,,,,
613,956, 09/06/15,NORMAL,NONE,0,,,,,,
614,956, 05/06/16,NORMAL,NONE,0,,,,,,
615,957, 01/03/13,NORMAL,NONE,0,,,,,,
616,958, 12/11/14,NORMAL,NONE,0,,,,,,
617,959, 06/09/15,NORMAL,NONE,0,,,,,,
618,959, 03/09/14,NORMAL,NONE,0,,,,,,
619,960, 26/08/12,NORMAL,NONE,0,,,,,,
620,961, 07/11/14,NORMAL,NONE,0,,,,,,
621,964, 13/11/14,NORMAL,NONE,0,,,,,,
622,965, 14/04/12,NORMAL,NONE,0,,,,,,
623,966, 30/10/14,NORMAL,NONE,0,,,,,,
624,967, 31/10/14,NORMAL,NONE,0,,,,,,
625,967, 22/09/15,NORMAL,NONE,0,,,,,,
626,968, 27/06/15,NORMAL,NONE,0,,,,,,
627,970, 06/03/13,NORMAL,NONE,0,,,,,,
628,971, 10/11/12,NORMAL,NONE,0,,,,,,
629,972, 01/06/13,NORMAL,NONE,0,,,,,,
630,973, 01/03/13,NORMAL,NONE,0,,,,,,
631,974, 05/11/12,NORMAL,NONE,0,,,,,,
632,975, 06/03/15,NORMAL,NONE,0,,,,,,
633,976, 07/09/14,NORMAL,NONE,0,,,,,,
634,976, 06/09/15,NORMAL,NONE,0,,,,,,
635,977, 27/03/13,NORMAL,NONE,0,,,,,,
636,978, 04/03/13,NORMAL,NONE,0,,,,,,
637,979, 06/09/12,NORMAL,NONE,0,,,,,,
638,980, 10/09/13,NORMAL,NONE,0,,,,,,
639,983, 07/09/14,NORMAL,NONE,0,,,,,,
640,983, 05/09/15,NORMAL,NONE,0,,,,,,
641,985, 23/06/15,NORMAL,NONE,0,,,,,,
642,986, 28/10/14,NORMAL,NONE,0,,,,,,
643,988, 18/03/13,NORMAL,NONE,0,,,,,,
644,990, 18/06/15,NORMAL,NONE,0,,,,,,
645,993, 13/11/12,NORMAL,NONE,0,,,,,,
646,994, 14/03/15,NORMAL,NONE,0,,,,,,
647,996, 05/03/13,NORMAL,NONE,0,,,,,,
648,997, 29/03/15,NORMAL,NONE,0,,,,,,
649,998, 01/03/13,NORMAL,NONE,0,,,,,,
650,999, 05/03/13,NORMAL,NONE,0,,,,,,
651,1000, 07/03/14,NORMAL,NONE,0,,,,,,
652,1002, 04/09/12,NORMAL,NONE,0,,,,,,
653,1003, 01/03/13,NORMAL,NONE,0,,,,,,
654,1005, 01/03/13,NORMAL,NONE,0,,,,,,
655,1006, 06/03/13,NORMAL,NONE,0,,,,,,
656,1007, 25/03/15,NORMAL,NONE,0,,,,,,
657,1010, 22/11/14,NORMAL,NONE,0,,,,,,
658,1011, 01/04/12,NORMAL,NONE,0,,,,,,
659,1013, 08/06/14,NORMAL,NONE,0,,,,,,
660,1014, 01/03/13,NORMAL,NONE,0,,,,,,
661,1015, 05/03/14,NORMAL,NONE,0,,,,,,
662,1019, 02/07/12,NORMAL,NONE,0,,,,,,
663,1020, 14/03/15,NORMAL,NONE,0,,,,,,
664,1020, 02/03/16,NORMAL,NONE,0,,,,,,
665,1022, 25/11/14,NORMAL,NONE,0,,,,,,
666,1022, 27/11/15,NORMAL,NONE,0,,,,,,
667,1024, 09/11/14,NORMAL,NONE,0,,,,,,
668,1026, 07/03/13,NORMAL,NONE,0,,,,,,
669,1027, 08/09/15,NORMAL,NONE,0,,,,,,
670,1027, 07/09/14,NORMAL,NONE,0,,,,,,
671,1028, 09/09/14,NORMAL,NONE,0,,,,,,
672,1029, 22/03/14,NORMAL,NONE,0,,,,,,
673,1033, 08/06/15,NORMAL,NONE,0,,,,,,
674,1033, 03/06/16,NORMAL,NONE,0,,,,,,
675,1035, 17/03/15,NORMAL,NONE,0,,,,,,
676,1036, 14/03/14,NORMAL,NONE,0,,,,,,
677,1039, 04/03/13,NORMAL,NONE,0,,,,,,
678,1040, 06/11/12,NORMAL,NONE,0,,,,,,
679,1041, 16/03/14,NORMAL,NONE,0,,,,,,
680,1042, 08/09/14,NORMAL,NONE,0,,,,,,
681,1043, 13/11/14,NORMAL,NONE,0,,,,,,
682,1044, 15/02/13,NORMAL,NONE,0,,,,,,
683,1047, 19/06/16,NORMAL,NONE,0,,,,,,
684,1047, 10/06/15,NORMAL,NONE,0,,,,,,
685,1049, 14/03/12,NORMAL,NONE,0,,,,,,
686,1051, 06/06/16,NORMAL,NONE,0,,,,,,
687,1051, 06/06/15,NORMAL,NONE,0,,,,,,
688,1052, 30/11/12,NORMAL,NONE,0,,,,,,
689,1055, 27/03/12,NORMAL,NONE,0,,,,,,
690,1058, 17/03/14,NORMAL,NONE,0,,,,,,
691,1059, 20/11/14,NORMAL,NONE,0,,,,,,
692,1059, 05/11/15,NORMAL,NONE,0,,,,,,
693,1060, 14/11/12,NORMAL,NONE,0,,,,,,
694,1061, 11/03/13,NORMAL,NONE,0,,,,,,
695,1062, 26/09/13,NORMAL,NONE,0,,,,,,
696,1063, 01/03/13,NORMAL,NONE,0,,,,,,
697,1064, 22/09/15,NORMAL,NONE,0,,,,,,
698,1064, 11/11/14,NORMAL,NONE,0,,,,,,
699,1065, 01/03/13,NORMAL,NONE,0,,,,,,
700,1066, 06/06/15,NORMAL,NONE,0,,,,,,
701,1067, 29/02/16,NORMAL,NONE,0,,,,,,
702,1067, 07/03/15,NORMAL,NONE,0,,,,,,
703,1068, 27/06/12,NORMAL,NONE,0,,,,,,
704,1070, 16/11/15,NORMAL,NONE,0,,,,,,
705,1070, 09/11/14,NORMAL,NONE,0,,,,,,
706,1071, 01/09/12,NORMAL,NONE,0,,,,,,
707,1072, 01/03/13,NORMAL,NONE,0,,,,,,
708,1073, 16/06/15,NORMAL,NONE,0,,,,,,
709,1073, 13/06/16,NORMAL,NONE,0,,,,,,
710,1074, 25/06/12,NORMAL,NONE,0,,,,,,
711,1075, 07/03/13,NORMAL,NONE,0,,,,,,
712,1076, 26/10/14,NORMAL,NONE,0,,,,,,
713,1079, 22/03/13,NORMAL,NONE,0,,,,,,
714,1081, 08/06/15,NORMAL,NONE,0,,,,,,
715,1084, 28/02/13,NORMAL,NONE,0,,,,,,
716,1085, 22/08/15,NORMAL,NONE,0,,,,,,
717,1086, 19/11/15,NORMAL,NONE,0,,,,,,
718,1086, 11/11/14,NORMAL,NONE,0,,,,,,
719,1087, 22/02/13,NORMAL,NONE,0,,,,,,
720,1091, 01/03/13,NORMAL,NONE,0,,,,,,
721,1092, 04/03/13,NORMAL,NONE,0,,,,,,
722,1093, 15/03/13,NORMAL,NONE,0,,,,,,
723,1094, 16/07/12,NORMAL,NONE,0,,,,,,
724,1095, 23/08/12,NORMAL,NONE,0,,,,,,
725,1096, 11/03/13,NORMAL,NONE,0,,,,,,
726,1097, 05/09/14,NORMAL,NONE,0,,,,,,
727,1097, 05/09/15,NORMAL,NONE,0,,,,,,
728,1098, 14/11/15,NORMAL,NONE,0,,,,,,
729,1098, 05/11/14,NORMAL,NONE,0,,,,,,
730,1099, 08/03/13,NORMAL,NONE,0,,,,,,
731,1102, 29/06/12,NORMAL,NONE,0,,,,,,
732,1103, 07/03/13,NORMAL,NONE,0,,,,,,
733,1106, 20/09/14,NORMAL,NONE,0,,,,,,
734,1107, 14/03/12,NORMAL,NONE,0,,,,,,
735,1108, 19/11/13,NORMAL,NONE,0,,,,,,
736,1111, 12/03/14,NORMAL,NONE,0,,,,,,
737,1113, 14/06/13,NORMAL,NONE,0,,,,,,
738,1116, 09/06/16,NORMAL,NONE,0,,,,,,
739,1116, 07/06/15,NORMAL,NONE,0,,,,,,
740,1119, 01/12/13,NORMAL,NONE,0,,,,,,
741,1120, 09/03/15,NORMAL,NONE,0,,,,,,
742,1122, 12/11/15,NORMAL,NONE,0,,,,,,
743,1122, 06/11/14,NORMAL,NONE,0,,,,,,
744,1123, 12/09/12,NORMAL,NONE,0,,,,,,
745,1124, 04/03/13,NORMAL,NONE,0,,,,,,
746,1125, 30/03/15,NORMAL,NONE,0,,,,,,
747,1125, 11/03/16,NORMAL,NONE,0,,,,,,
748,1125, 04/03/13,NORMAL,NONE,0,,,,,,
749,1126, 12/11/15,NORMAL,NONE,0,,,,,,
750,1126, 04/11/14,NORMAL,NONE,0,,,,,,
751,1127, 12/09/14,NORMAL,NONE,0,,,,,,
752,1127, 06/09/15,NORMAL,NONE,0,,,,,,
753,1129, 19/11/12,NORMAL,NONE,0,,,,,,
754,1131, 06/03/13,NORMAL,NONE,0,,,,,,
755,1133, 07/03/13,NORMAL,NONE,0,,,,,,
756,1135, 09/07/12,NORMAL,NONE,0,,,,,,
757,1137, 14/09/12,NORMAL,NONE,0,,,,,,
758,1138, 03/12/12,NORMAL,NONE,0,,,,,,
759,1140, 10/11/14,NORMAL,NONE,0,,,,,,
760,1140, 09/11/15,NORMAL,NONE,0,,,,,,
761,1141, 02/09/12,NORMAL,NONE,0,,,,,,
762,1142, 09/11/15,NORMAL,NONE,0,,,,,,
763,1142, 04/11/14,NORMAL,NONE,0,,,,,,
764,1143, 05/09/15,NORMAL,NONE,0,,,,,,
765,1143, 04/09/14,NORMAL,NONE,0,,,,,,
766,1144, 13/02/13,NORMAL,NONE,0,,,,,,
767,1145, 14/04/12,NORMAL,NONE,0,,,,,,
768,1146, 03/09/12,NORMAL,NONE,0,,,,,,
769,1147, 27/02/13,NORMAL,NONE,0,,,,,,
770,1150, 05/09/12,NORMAL,NONE,0,,,,,,
771,1151, 22/09/15,NORMAL,NONE,0,,,,,,
772,1151, 10/06/14,NORMAL,NONE,0,,,,,,
773,1152, 10/10/12,NORMAL,NONE,0,,,,,,
774,1153, 06/03/13,NORMAL,NONE,0,,,,,,
775,1154, 14/04/12,NORMAL,NONE,0,,,,,,
776,1155, 05/09/12,NORMAL,NONE,0,,,,,,
777,1156, 07/03/13,NORMAL,NONE,0,,,,,,
778,1157, 11/03/14,NORMAL,NONE,0,,,,,,
779,1158, 31/08/12,NORMAL,NONE,0,,,,,,
780,1159, 05/03/13,NORMAL,NONE,0,,,,,,
781,1160, 05/03/13,NORMAL,NONE,0,,,,,,
782,1161, 16/07/10,NORMAL,NONE,0,,,,,,
783,1161, 22/09/15,NORMAL,NONE,0,,,,,,
784,1162, 17/03/15,NORMAL,NONE,0,,,,,,
785,1163, 20/03/15,NORMAL,NONE,0,,,,,,
786,1164, 28/11/12,NORMAL,NONE,0,,,,,,
787,1165, 17/03/15,NORMAL,NONE,0,,,,,,
788,1165, 09/03/16,NORMAL,NONE,0,,,,,,
789,1166, 01/03/13,NORMAL,NONE,0,,,,,,
790,1167, 20/08/12,NORMAL,NONE,0,,,,,,
791,1168, 22/09/15,NORMAL,NONE,0,,,,,,
792,1168, 10/09/13,NORMAL,NONE,0,,,,,,
793,1169, 02/07/12,NORMAL,NONE,0,,,,,,
794,1170, 10/11/14,NORMAL,NONE,0,,,,,,
795,1172, 12/03/13,NORMAL,NONE,0,,,,,,
796,1173, 10/06/14,NORMAL,NONE,0,,,,,,
797,1176, 10/09/13,NORMAL,NONE,0,,,,,,
798,1179, 22/03/13,NORMAL,NONE,0,,,,,,
799,1180, 25/02/13,NORMAL,NONE,0,,,,,,
800,1181, 15/09/12,NORMAL,NONE,0,,,,,,
801,1182, 31/08/12,NORMAL,NONE,0,,,,,,
802,1184, 23/09/15,NORMAL,NONE,0,,,,,,
803,1184, 07/09/13,NORMAL,NONE,0,,,,,,
804,1185, 12/07/12,NORMAL,NONE,0,,,,,,
805,1186, 25/02/13,NORMAL,NONE,0,,,,,,
806,1187, 02/10/13,NORMAL,NONE,0,,,,,,
807,1187, 08/09/15,NORMAL,NONE,0,,,,,,
808,1188, 10/03/15,NORMAL,NONE,0,,,,,,
809,1189, 19/03/15,NORMAL,NONE,0,,,,,,
810,1190, 27/11/15,NORMAL,NONE,0,,,,,,
811,1190, 11/11/14,NORMAL,NONE,0,,,,,,
812,1191, 19/11/15,NORMAL,NONE,0,,,,,,
813,1191, 06/11/14,NORMAL,NONE,0,,,,,,
814,1192, 15/03/13,NORMAL,NONE,0,,,,,,
815,1194, 07/09/13,NORMAL,NONE,0,,,,,,
816,1195, 27/03/13,NORMAL,NONE,0,,,,,,
817,1197, 12/03/13,NORMAL,NONE,0,,,,,,
818,1198, 30/10/14,NORMAL,NONE,0,,,,,,
819,1198, 01/11/15,NORMAL,NONE,0,,,,,,
820,1200, 27/03/13,NORMAL,NONE,0,,,,,,
821,1202, 01/03/13,NORMAL,NONE,0,,,,,,
822,1203, 29/08/13,NORMAL,NONE,0,,,,,,
823,1208, 14/03/15,NORMAL,NONE,0,,,,,,
824,1210, 25/11/14,NORMAL,NONE,0,,,,,,
825,1210, 14/06/16,NORMAL,NONE,0,,,,,,
826,1211, 19/03/15,NORMAL,NONE,0,,,,,,
827,1212, 07/09/15,NORMAL,NONE,0,,,,,,
828,1212, 07/09/14,NORMAL,NONE,0,,,,,,
829,1214, 31/10/14,NORMAL,NONE,0,,,,,,
830,1214, 20/11/15,NORMAL,NONE,0,,,,,,
831,1217, 09/06/15,NORMAL,NONE,0,,,,,,
832,1217, 06/06/16,NORMAL,NONE,0,,,,,,
833,1219, 28/07/13,NORMAL,NONE,0,,,,,,
834,1223, 06/09/12,NORMAL,NONE,0,,,,,,
835,1224, 07/09/13,NORMAL,NONE,0,,,,,,
836,1225, 22/11/15,NORMAL,NONE,0,,,,,,
837,1225, 04/11/14,NORMAL,NONE,0,,,,,,
838,1227, 13/12/12,NORMAL,NONE,0,,,,,,
839,1228, 06/11/14,NORMAL,NONE,0,,,,,,
840,1229, 04/09/14,NORMAL,NONE,0,,,,,,
841,1230, 24/08/12,NORMAL,NONE,0,,,,,,
842,1231, 21/03/14,NORMAL,NONE,0,,,,,,
843,1232, 06/06/15,NORMAL,NONE,0,,,,,,
844,1233, 18/11/14,NORMAL,NONE,0,,,,,,
845,1235, 22/09/15,NORMAL,NONE,0,,,,,,
846,1235, 10/09/13,NORMAL,NONE,0,,,,,,
847,1238, 10/09/13,NORMAL,NONE,0,,,,,,
848,1238, 05/09/15,NORMAL,NONE,0,,,,,,
849,1241, 07/09/14,NORMAL,NONE,0,,,,,,
850,1241, 05/09/15,NORMAL,NONE,0,,,,,,
851,1244, 01/09/11,NORMAL,NONE,0,,,,,,
852,1246, 07/12/12,NORMAL,NONE,0,,,,,,
853,1247, 02/09/12,NORMAL,NONE,0,,,,,,
854,1248, 06/09/13,NORMAL,NONE,0,,,,,,
855,1248, 04/09/15,NORMAL,NONE,0,,,,,,
856,1251, 23/11/15,NORMAL,NONE,0,,,,,,
857,1251, 11/11/14,NORMAL,NONE,0,,,,,,
858,1257, 06/03/15,NORMAL,NONE,0,,,,,,
859,1258, 18/11/15,NORMAL,NONE,0,,,,,,
860,1258, 13/11/14,NORMAL,NONE,0,,,,,,
861,1260, 07/03/15,NORMAL,NONE,0,,,,,,
862,1261, 20/09/12,NORMAL,NONE,0,,,,,,
863,1265, 19/11/12,NORMAL,NONE,0,,,,,,
864,1266, 29/08/12,NORMAL,NONE,0,,,,,,
865,1267, 18/11/15,NORMAL,NONE,0,,,,,,
866,1267, 11/11/14,NORMAL,NONE,0,,,,,,
867,1269, 20/06/16,NORMAL,NONE,0,,,,,,
868,1269, 07/06/15,NORMAL,NONE,0,,,,,,
869,1270, 15/11/12,NORMAL,NONE,0,,,,,,
870,1271, 19/02/13,NORMAL,NONE,0,,,,,,
871,1272, 03/11/12,NORMAL,NONE,0,,,,,,
872,1273, 08/03/13,NORMAL,NONE,0,,,,,,
873,1274, 01/11/12,NORMAL,NONE,0,,,,,,
874,1278, 04/09/12,NORMAL,NONE,0,,,,,,
875,1279, 22/03/13,NORMAL,NONE,0,,,,,,
876,1280, 11/06/15,NORMAL,NONE,0,,,,,,
877,1281, 22/09/12,NORMAL,NONE,0,,,,,,
878,1283, 24/05/12,NORMAL,NONE,0,,,,,,
879,1285, 20/12/12,NORMAL,NONE,0,,,,,,
880,1286, 22/11/15,NORMAL,NONE,0,,,,,,
881,1286, 13/11/14,NORMAL,NONE,0,,,,,,
882,1287, 10/09/12,NORMAL,NONE,0,,,,,,
883,1289, 24/10/12,NORMAL,NONE,0,,,,,,
884,1292, 19/11/12,NORMAL,NONE,0,,,,,,
885,1294, 02/09/12,NORMAL,NONE,0,,,,,,
886,1295, 09/09/14,NORMAL,NONE,0,,,,,,
887,1296, 02/11/12,NORMAL,NONE,0,,,,,,
888,1297, 16/09/12,NORMAL,NONE,0,,,,,,
889,1299, 04/09/15,NORMAL,NONE,0,,,,,,
890,1299, 04/09/14,NORMAL,NONE,0,,,,,,
891,1300, 05/03/13,NORMAL,NONE,0,,,,,,
892,1302, 13/06/16,NORMAL,NONE,0,,,,,,
893,1302, 07/06/15,NORMAL,NONE,0,,,,,,
894,1304, 17/03/15,NORMAL,NONE,0,,,,,,
895,1304, 03/03/16,NORMAL,NONE,0,,,,,,
896,1306, 01/09/12,NORMAL,NONE,0,,,,,,
897,1307, 02/11/12,NORMAL,NONE,0,,,,,,
898,1308, 18/11/15,NORMAL,NONE,0,,,,,,
899,1308, 03/11/14,NORMAL,NONE,0,,,,,,
900,1312, 01/09/12,NORMAL,NONE,0,,,,,,
901,1315, 31/08/12,NORMAL,NONE,0,,,,,,
902,1317, 27/03/13,NORMAL,NONE,0,,,,,,
903,1318, 17/09/12,NORMAL,NONE,0,,,,,,
904,1319, 15/03/14,NORMAL,NONE,0,,,,,,
905,1325, 01/03/13,NORMAL,NONE,0,,,,,,
906,1332, 24/09/12,NORMAL,NONE,0,,,,,,
907,1333, 03/09/12,NORMAL,NONE,0,,,,,,
908,1334, 15/09/12,NORMAL,NONE,0,,,,,,
909,1335, 03/09/12,NORMAL,NONE,0,,,,,,
910,1336, 12/11/12,NORMAL,NONE,0,,,,,,
911,1338, 16/09/12,NORMAL,NONE,0,,,,,,
912,1339, 28/10/14,NORMAL,NONE,0,,,,,,
913,1339, 16/11/15,NORMAL,NONE,0,,,,,,
914,1341, 18/11/15,NORMAL,NONE,0,,,,,,
915,1341, 18/11/14,NORMAL,NONE,0,,,,,,
916,1342, 09/09/12,NORMAL,NONE,0,,,,,,
917,1343, 09/06/14,NORMAL,NONE,0,,,,,,
918,1346, 06/09/12,NORMAL,NONE,0,,,,,,
919,1349, 12/09/12,NORMAL,NONE,0,,,,,,
920,1350, 20/11/14,NORMAL,NONE,0,,,,,,
921,1353, 26/09/12,NORMAL,NONE,0,,,,,,
922,1354, 07/03/14,NORMAL,NONE,0,,,,,,
923,1357, 09/10/12,NORMAL,NONE,0,,,,,,
924,1358, 19/06/16,NORMAL,NONE,0,,,,,,
925,1358, 09/06/15,NORMAL,NONE,0,,,,,,
926,1359, 22/09/12,NORMAL,NONE,0,,,,,,
927,1360, 30/10/14,NORMAL,NONE,0,,,,,,
928,1360, 24/11/15,NORMAL,NONE,0,,,,,,
929,1361, 29/10/14,NORMAL,NONE,0,,,,,,
930,1361, 23/11/15,NORMAL,NONE,0,,,,,,
931,1362, 02/09/12,NORMAL,NONE,0,,,,,,
932,1363, 30/10/12,NORMAL,NONE,0,,,,,,
933,1364, 10/11/14,NORMAL,NONE,0,,,,,,
934,1368, 28/08/14,NORMAL,NONE,0,,,,,,
935,1368, 05/09/15,NORMAL,NONE,0,,,,,,
936,1369, 09/11/14,NORMAL,NONE,0,,,,,,
937,1370, 16/11/12,NORMAL,NONE,0,,,,,,
938,1372, 15/09/12,NORMAL,NONE,0,,,,,,
939,1373, 08/11/12,NORMAL,NONE,0,,,,,,
940,1376, 28/10/12,NORMAL,NONE,0,,,,,,
941,1377, 31/08/12,NORMAL,NONE,0,,,,,,
942,1378, 05/06/14,NORMAL,NONE,0,,,,,,
943,1379, 15/09/12,NORMAL,NONE,0,,,,,,
944,1380, 05/09/15,NORMAL,NONE,0,,,,,,
945,1380, 02/09/14,NORMAL,NONE,0,,,,,,
946,1381, 28/11/12,NORMAL,NONE,0,,,,,,
947,1382, 02/11/12,NORMAL,NONE,0,,,,,,
948,1384, 16/11/12,NORMAL,NONE,0,,,,,,
949,1385, 06/06/15,NORMAL,NONE,0,,,,,,
950,1386, 01/10/12,NORMAL,NONE,0,,,,,,
