ProdKey,CowKey,testDate,LTDDate,HTFatPC,HTProtPC,HTLactPC,HTLitreAM,HTLitrePM,HTLitreTot,LtdLitre,LtdFatKg,LtdProtKg,LtdLactKg,StdLacDays,SCC,LW,LWRel,PayPW,PayPWRel,AbCode,Assessed,Withheld,comment,LtdDays,MilkPI,FatPI,ProteinPI,LtdVol305,LtdVolEx,LtdFatKg305,LtdFatKgEx,LtdProtKg305,LtdProtKgEx,LtdLactKg305,LtdLactKgEx,DL_LTDDate,DL_LtdLitre,DL_LtdFatKg,DL_LtdProtKg,DL_LtdLactKg,DL_LtdDays,BSTFlag
172,4502,20/01/2016,20/01/2016,,,,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
173,4505,20/01/2016,20/01/2016,,,,,,2.95,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
174,4511,20/01/2016,20/01/2016,,,,,,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
175,4519,20/01/2016,20/01/2016,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
176,4522,20/01/2016,20/01/2016,,,,,,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
177,4526,20/01/2016,20/01/2016,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
178,4527,20/01/2016,20/01/2016,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
179,4529,20/01/2016,20/01/2016,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
180,1022,20/01/2016,20/01/2016,,,,,,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
181,4533,20/01/2016,20/01/2016,,,,,,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
182,4536,20/01/2016,20/01/2016,,,,,,4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
183,4550,20/01/2016,20/01/2016,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
184,4556,20/01/2016,20/01/2016,,,,,,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
185,4558,20/01/2016,20/01/2016,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
186,4559,20/01/2016,20/01/2016,,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
187,4561,20/01/2016,20/01/2016,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
188,4563,20/01/2016,20/01/2016,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
189,4569,20/01/2016,20/01/2016,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
190,4572,20/01/2016,20/01/2016,,,,,,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
191,4574,20/01/2016,20/01/2016,,,,,,1.55,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
192,4584,20/01/2016,20/01/2016,,,,,,1.92,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
193,4585,20/01/2016,20/01/2016,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
194,1027,20/01/2016,20/01/2016,,,,,,2.11,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
195,4587,20/01/2016,20/01/2016,,,,,,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
196,4601,20/01/2016,20/01/2016,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
197,4604,20/01/2016,20/01/2016,,,,,,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
198,4608,20/01/2016,20/01/2016,,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
199,4611,20/01/2016,20/01/2016,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
200,4617,20/01/2016,20/01/2016,,,,,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
201,4626,20/01/2016,20/01/2016,,,,,,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
202,4627,20/01/2016,20/01/2016,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
203,4628,20/01/2016,20/01/2016,,,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
204,4631,20/01/2016,20/01/2016,,,,,,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
205,4633,20/01/2016,20/01/2016,,,,,,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
206,4638,20/01/2016,20/01/2016,,,,,,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
207,4639,20/01/2016,20/01/2016,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
208,4645,20/01/2016,20/01/2016,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
209,4648,20/01/2016,20/01/2016,,,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
210,1033,20/01/2016,20/01/2016,,,,,,1.59,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
211,4650,20/01/2016,20/01/2016,,,,,,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
212,4651,20/01/2016,20/01/2016,,,,,,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
213,4652,20/01/2016,20/01/2016,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
214,4653,20/01/2016,20/01/2016,,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
215,4658,20/01/2016,20/01/2016,,,,,,6.66,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
216,4662,20/01/2016,20/01/2016,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
217,4666,20/01/2016,20/01/2016,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
218,4669,20/01/2016,20/01/2016,,,,,,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
219,4677,20/01/2016,20/01/2016,,,,,,2.58,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
220,4687,20/01/2016,20/01/2016,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
221,4688,20/01/2016,20/01/2016,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
222,4696,20/01/2016,20/01/2016,,,,,,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
223,4699,20/01/2016,20/01/2016,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
224,4701,20/01/2016,20/01/2016,,,,,,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
225,4703,20/01/2016,20/01/2016,,,,,,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
226,4705,20/01/2016,20/01/2016,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
227,4712,20/01/2016,20/01/2016,,,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
228,4743,20/01/2016,20/01/2016,,,,,,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
229,4753,20/01/2016,20/01/2016,,,,,,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
230,4758,20/01/2016,20/01/2016,,,,,,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
231,4759,20/01/2016,20/01/2016,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
232,4762,20/01/2016,20/01/2016,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
233,4765,20/01/2016,20/01/2016,,,,,,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
234,1041,20/01/2016,20/01/2016,,,,,,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
235,4775,20/01/2016,20/01/2016,,,,,,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
236,4779,20/01/2016,20/01/2016,,,,,,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
237,4781,20/01/2016,20/01/2016,,,,,,2.53,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
238,4789,20/01/2016,20/01/2016,,,,,,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
239,4804,20/01/2016,20/01/2016,,,,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
240,4806,20/01/2016,20/01/2016,,,,,,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
241,4807,20/01/2016,20/01/2016,,,,,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
242,4818,20/01/2016,20/01/2016,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
243,4827,20/01/2016,20/01/2016,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
244,1047,20/01/2016,20/01/2016,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
245,4878,20/01/2016,20/01/2016,,,,,,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
246,4896,20/01/2016,20/01/2016,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
247,4897,20/01/2016,20/01/2016,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
248,4898,20/01/2016,20/01/2016,,,,,,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
249,4902,20/01/2016,20/01/2016,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
250,4904,20/01/2016,20/01/2016,,,,,,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
251,4910,20/01/2016,20/01/2016,,,,,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
252,1051,20/01/2016,20/01/2016,,,,,,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
253,4918,20/01/2016,20/01/2016,,,,,,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
254,4919,20/01/2016,20/01/2016,,,,,,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
255,4921,20/01/2016,20/01/2016,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
256,4928,20/01/2016,20/01/2016,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
257,4947,20/01/2016,20/01/2016,,,,,,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
258,4952,20/01/2016,20/01/2016,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
259,4956,20/01/2016,20/01/2016,,,,,,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
260,4957,20/01/2016,20/01/2016,,,,,,1.88,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
261,6218,20/01/2016,20/01/2016,,,,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
262,6219,20/01/2016,20/01/2016,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
263,6220,20/01/2016,20/01/2016,,,,,,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
264,6221,20/01/2016,20/01/2016,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
265,6222,20/01/2016,20/01/2016,,,,,,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
266,4968,20/01/2016,20/01/2016,,,,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
267,6223,20/01/2016,20/01/2016,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
268,6224,20/01/2016,20/01/2016,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
269,6225,20/01/2016,20/01/2016,,,,,,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
270,6227,20/01/2016,20/01/2016,,,,,,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
271,6228,20/01/2016,20/01/2016,,,,,,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
272,6229,20/01/2016,20/01/2016,,,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
273,6230,20/01/2016,20/01/2016,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
274,6232,20/01/2016,20/01/2016,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
275,4971,20/01/2016,20/01/2016,,,,,,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
276,6233,20/01/2016,20/01/2016,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
277,6234,20/01/2016,20/01/2016,,,,,,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
278,4972,20/01/2016,20/01/2016,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
279,6235,20/01/2016,20/01/2016,,,,,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
280,6236,20/01/2016,20/01/2016,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
281,6237,20/01/2016,20/01/2016,,,,,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
282,6238,20/01/2016,20/01/2016,,,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
283,6239,20/01/2016,20/01/2016,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
284,6242,20/01/2016,20/01/2016,,,,,,3.52,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
285,6243,20/01/2016,20/01/2016,,,,,,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
286,6244,20/01/2016,20/01/2016,,,,,,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
287,6245,20/01/2016,20/01/2016,,,,,,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
288,6246,20/01/2016,20/01/2016,,,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
289,6247,20/01/2016,20/01/2016,,,,,,4.06,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
290,6248,20/01/2016,20/01/2016,,,,,,2.03,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
291,6249,20/01/2016,20/01/2016,,,,,,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
292,6251,20/01/2016,20/01/2016,,,,,,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
293,6252,20/01/2016,20/01/2016,,,,,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
294,6253,20/01/2016,20/01/2016,,,,,,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
295,6254,20/01/2016,20/01/2016,,,,,,2.91,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
296,6255,20/01/2016,20/01/2016,,,,,,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
297,6256,20/01/2016,20/01/2016,,,,,,4.15,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
298,6258,20/01/2016,20/01/2016,,,,,,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
299,6259,20/01/2016,20/01/2016,,,,,,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
300,6260,20/01/2016,20/01/2016,,,,,,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
301,6262,20/01/2016,20/01/2016,,,,,,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
302,6263,20/01/2016,20/01/2016,,,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
303,6264,20/01/2016,20/01/2016,,,,,,3.16,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
304,6267,20/01/2016,20/01/2016,,,,,,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
305,4984,20/01/2016,20/01/2016,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
306,6268,20/01/2016,20/01/2016,,,,,,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
307,6269,20/01/2016,20/01/2016,,,,,,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
308,6270,20/01/2016,20/01/2016,,,,,,2.77,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
309,6271,20/01/2016,20/01/2016,,,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
310,6273,20/01/2016,20/01/2016,,,,,,2.61,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
311,6275,20/01/2016,20/01/2016,,,,,,4.52,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
312,6278,20/01/2016,20/01/2016,,,,,,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
313,6279,20/01/2016,20/01/2016,,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
314,6280,20/01/2016,20/01/2016,,,,,,3.29,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
315,6282,20/01/2016,20/01/2016,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
316,4992,20/01/2016,20/01/2016,,,,,,3.06,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
317,5002,20/01/2016,20/01/2016,,,,,,3.84,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
318,6285,20/01/2016,20/01/2016,,,,,,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
319,6286,20/01/2016,20/01/2016,,,,,,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
320,6287,20/01/2016,20/01/2016,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
321,6291,20/01/2016,20/01/2016,,,,,,2.89,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
322,6293,20/01/2016,20/01/2016,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
323,6294,20/01/2016,20/01/2016,,,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
324,6295,20/01/2016,20/01/2016,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
325,6297,20/01/2016,20/01/2016,,,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
326,6298,20/01/2016,20/01/2016,,,,,,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
327,6299,20/01/2016,20/01/2016,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
328,6300,20/01/2016,20/01/2016,,,,,,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
329,6301,20/01/2016,20/01/2016,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
330,6302,20/01/2016,20/01/2016,,,,,,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
331,6303,20/01/2016,20/01/2016,,,,,,2.86,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
332,5007,20/01/2016,20/01/2016,,,,,,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
333,6305,20/01/2016,20/01/2016,,,,,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
334,6306,20/01/2016,20/01/2016,,,,,,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
335,6308,20/01/2016,20/01/2016,,,,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
336,6309,20/01/2016,20/01/2016,,,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
337,6312,20/01/2016,20/01/2016,,,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
338,6313,20/01/2016,20/01/2016,,,,,,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
339,6314,20/01/2016,20/01/2016,,,,,,2.38,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
340,6318,20/01/2016,20/01/2016,,,,,,2.84,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
341,6319,20/01/2016,20/01/2016,,,,,,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
342,6320,20/01/2016,20/01/2016,,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
343,6322,20/01/2016,20/01/2016,,,,,,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
344,6323,20/01/2016,20/01/2016,,,,,,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
345,6324,20/01/2016,20/01/2016,,,,,,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
346,6325,20/01/2016,20/01/2016,,,,,,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
347,6327,20/01/2016,20/01/2016,,,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
348,6330,20/01/2016,20/01/2016,,,,,,2.37,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
349,6331,20/01/2016,20/01/2016,,,,,,5.06,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
350,6333,20/01/2016,20/01/2016,,,,,,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
351,6336,20/01/2016,20/01/2016,,,,,,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
352,6337,20/01/2016,20/01/2016,,,,,,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
353,6338,20/01/2016,20/01/2016,,,,,,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
354,6340,20/01/2016,20/01/2016,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
355,6341,20/01/2016,20/01/2016,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
356,6343,20/01/2016,20/01/2016,,,,,,2.14,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
357,6344,20/01/2016,20/01/2016,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
358,6345,20/01/2016,20/01/2016,,,,,,2.13,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
359,6346,20/01/2016,20/01/2016,,,,,,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
360,6347,20/01/2016,20/01/2016,,,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
361,6349,20/01/2016,20/01/2016,,,,,,3.18,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
362,6350,20/01/2016,20/01/2016,,,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
363,6351,20/01/2016,20/01/2016,,,,,,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,20/01/2016,,,,$0.00,,
