CalvKey,CowKey,calvDate,calvType,assist,estimated,comment,VF,TechnicianID,ObservedFM,AbortionCause,CalvingEase,LactNo
4993,6637,9/06/15,NORMAL,NONE,0,,,,,,,1
4994,6637,8/06/16,NORMAL,NONE,0,,,,,,,2
4995,6638,23/11/15,NORMAL,NONE,0,,,,,,,1
4996,6639,23/03/15,NORMAL,NONE,0,,,,,,,1
4997,6639,7/03/16,NORMAL,NONE,0,,,,,,,2
4998,6640,7/03/16,NORMAL,NONE,0,,,,,,,2
4999,6640,7/03/15,NORMAL,NONE,0,,,,,,,1
5000,6641,10/06/15,NORMAL,NONE,0,,,,,,,1
5001,6641,7/06/16,NORMAL,NONE,0,,,,,,,2
5002,6643,3/06/15,NORMAL,NONE,0,,,,,,,1
5003,6644,28/01/15,NORMAL,NONE,0,,,,,,,1
5004,6645,8/06/15,NORMAL,NONE,0,,,,,,,1
5005,6646,10/06/15,NORMAL,NONE,0,,,,,,,1
5006,6646,5/06/16,NORMAL,NONE,0,,,,,,,2
5007,6647,13/06/16,NORMAL,NONE,0,,,,,,,2
5008,6647,9/06/15,NORMAL,NONE,0,,,,,,,1
5009,6648,12/03/15,NORMAL,NONE,0,,,,,,,1
5010,6648,4/03/16,NORMAL,NONE,0,,,,,,,2
5011,6649,27/03/15,NORMAL,NONE,0,,,,,,,1
5012,6649,9/03/16,NORMAL,NONE,0,,,,,,,2
5013,6650,14/06/15,NORMAL,NONE,0,,,,,,,1
5014,6650,9/06/16,NORMAL,NONE,0,,,,,,,2
5015,6651,11/02/15,NORMAL,NONE,0,,,,,,,1
5016,6651,5/06/16,NORMAL,NONE,0,,,,,,,2
5017,6654,12/03/15,NORMAL,NONE,0,,,,,,,1
5018,6654,7/03/16,NORMAL,NONE,0,,,,,,,2
5019,6659,18/03/16,NORMAL,NONE,0,,,,,,,2
5020,6659,12/03/15,NORMAL,NONE,0,,,,,,,1
5021,6660,25/05/15,NORMAL,NONE,0,,,,,,,1
5022,6660,15/06/16,NORMAL,NONE,0,,,,,,,2
5023,6661,29/08/15,NORMAL,NONE,0,,,,,,,1
5024,6663,8/06/16,NORMAL,NONE,0,,,,,,,2
5025,6663,6/06/15,NORMAL,NONE,0,,,,,,,1
5026,6664,4/03/15,NORMAL,NONE,0,,,,,,,1
5027,6665,8/09/15,NORMAL,NONE,0,,,,,,,1
5028,6666,2/03/15,NORMAL,NONE,0,,,,,,,1
5029,6666,29/02/16,NORMAL,NONE,0,,,,,,,2
5030,6667,8/06/15,NORMAL,NONE,0,,,,,,,1
5031,6667,4/06/16,NORMAL,NONE,0,,,,,,,2
5032,6669,28/05/16,NORMAL,NONE,0,,,,,,,2
5033,6669,14/06/15,NORMAL,NONE,0,,,,,,,1
5034,6670,5/09/15,NORMAL,NONE,0,,,,,,,1
5035,6671,6/03/15,NORMAL,NONE,0,,,,,,,1
5036,6671,5/03/16,NORMAL,NONE,0,,,,,,,2
5037,6676,28/05/16,NORMAL,NONE,0,,,,,,,2
5038,6676,2/06/15,NORMAL,NONE,0,,,,,,,1
5039,6677,17/03/15,NORMAL,NONE,0,,,,,,,1
5040,6677,4/03/16,NORMAL,NONE,0,,,,,,,2
5041,6679,28/01/15,NORMAL,NONE,0,,,,,,,1
5042,6680,14/03/15,NORMAL,NONE,0,,,,,,,1
5043,6681,20/05/15,NORMAL,NONE,0,,,,,,,1
5044,6681,4/06/16,NORMAL,NONE,0,,,,,,,2
5045,6682,10/06/15,NORMAL,NONE,0,,,,,,,1
5046,6682,7/06/16,NORMAL,NONE,0,,,,,,,2
5047,6683,6/06/16,NORMAL,NONE,0,,,,,,,2
5048,6683,2/06/15,NORMAL,NONE,0,,,,,,,1
5049,6684,11/11/15,NORMAL,NONE,0,,,,,,,1
5050,6686,14/03/15,NORMAL,NONE,0,,,,,,,1
5051,6686,13/03/16,NORMAL,NONE,0,,,,,,,2
5052,6687,26/02/15,NORMAL,NONE,0,,,,,,,1
5053,6687,10/03/16,NORMAL,NONE,0,,,,,,,2
5054,6688,5/06/15,NORMAL,NONE,0,,,,,,,1
5055,6689,11/06/15,NORMAL,NONE,0,,,,,,,1
5056,6690,23/09/15,NORMAL,NONE,0,,,,,,,1
5057,6691,11/06/15,NORMAL,NONE,0,,,,,,,1
5058,6691,4/06/16,NORMAL,NONE,0,,,,,,,2
5059,6692,6/07/15,NORMAL,NONE,0,,,,,,,1
5060,6692,4/06/16,NORMAL,NONE,0,,,,,,,2
5061,6693,25/05/15,NORMAL,NONE,0,,,,,,,1
5062,6693,17/06/16,NORMAL,NONE,0,,,,,,,2
5063,6694,4/06/16,NORMAL,NONE,0,,,,,,,2
5064,6694,3/06/15,NORMAL,NONE,0,,,,,,,1
5065,6695,3/03/15,NORMAL,NONE,0,,,,,,,1
5066,6695,4/03/16,NORMAL,NONE,0,,,,,,,2
5067,6696,16/06/16,NORMAL,NONE,0,,,,,,,2
5068,6696,14/09/15,NORMAL,NONE,0,,,,,,,1
5069,6697,31/07/15,NORMAL,NONE,0,,,,,,,1
5070,6697,9/06/16,NORMAL,NONE,0,,,,,,,2
5071,6698,9/06/16,NORMAL,NONE,0,,,,,,,2
5072,6698,8/09/15,NORMAL,NONE,0,,,,,,,1
5073,6699,19/06/16,NORMAL,NONE,0,,,,,,,2
5074,6699,9/06/15,NORMAL,NONE,0,,,,,,,1
5075,6701,16/06/16,NORMAL,NONE,0,,,,,,,2
5076,6701,3/06/15,NORMAL,NONE,0,,,,,,,1
5077,6702,7/03/15,NORMAL,NONE,0,,,,,,,1
5078,6702,4/03/16,NORMAL,NONE,0,,,,,,,2
5079,6703,15/02/15,NORMAL,NONE,0,,,,,,,1
5080,6703,4/03/16,NORMAL,NONE,0,,,,,,,2
5081,6704,19/05/16,NORMAL,NONE,0,,,,,,,1
5082,6704,16/06/15,NORMAL,NONE,0,,,,,,,1
5083,6705,10/06/15,NORMAL,NONE,0,,,,,,,1
5084,6705,6/06/16,NORMAL,NONE,0,,,,,,,2
5085,6706,19/06/16,NORMAL,NONE,0,,,,,,,2
5086,6706,14/09/15,NORMAL,NONE,0,,,,,,,1
5087,6707,27/05/15,NORMAL,NONE,0,,,,,,,1
5088,6707,29/05/16,NORMAL,NONE,0,,,,,,,2
5089,6708,27/11/15,NORMAL,NONE,0,,,,,,,1
5090,6709,16/06/15,NORMAL,NONE,0,,,,,,,1
5091,6710,1/10/15,NORMAL,NONE,0,,,,,,,1
5092,6711,27/05/15,NORMAL,NONE,0,,,,,,,1
5093,6711,31/05/16,NORMAL,NONE,0,,,,,,,2
5094,6712,31/07/15,NORMAL,NONE,0,,,,,,,1
5095,6713,22/05/15,NORMAL,NONE,0,,,,,,,1
5096,6714,8/06/16,NORMAL,NONE,0,,,,,,,2
5097,6714,7/06/15,NORMAL,NONE,0,,,,,,,1
5098,6715,9/06/15,NORMAL,NONE,0,,,,,,,1
5099,6716,2/06/15,NORMAL,NONE,0,,,,,,,1
5100,6717,11/03/16,NORMAL,NONE,0,,,,,,,2
5101,6717,9/03/15,NORMAL,NONE,0,,,,,,,1
5102,6718,23/02/15,NORMAL,NONE,0,,,,,,,1
5103,6718,15/03/16,NORMAL,NONE,0,,,,,,,2
5104,6719,31/05/16,NORMAL,NONE,0,,,,,,,2
5105,6719,10/06/15,NORMAL,NONE,0,,,,,,,1
5106,6720,17/06/16,NORMAL,NONE,0,,,,,,,2
5107,6720,7/06/15,NORMAL,NONE,0,,,,,,,1
5108,6722,24/09/15,NORMAL,NONE,0,,,,,,,1
5109,6723,10/03/15,NORMAL,NONE,0,,,,,,,1
5110,6724,11/06/15,NORMAL,NONE,0,,,,,,,1
5111,6725,31/05/16,NORMAL,NONE,0,,,,,,,2
5112,6725,7/06/15,NORMAL,NONE,0,,,,,,,1
5113,6726,10/03/15,NORMAL,NONE,0,,,,,,,1
5114,6726,4/03/16,NORMAL,NONE,0,,,,,,,3
5115,6727,15/03/16,NORMAL,NONE,0,,,,,,,2
5116,6727,9/03/15,NORMAL,NONE,0,,,,,,,1
5117,6729,11/03/15,NORMAL,NONE,0,,,,,,,1
5118,6730,6/03/15,NORMAL,NONE,0,,,,,,,1
5119,6730,2/03/16,NORMAL,NONE,0,,,,,,,2
5120,6733,18/11/15,NORMAL,NONE,0,,,,,,,1
5121,6734,5/06/16,NORMAL,NONE,0,,,,,,,2
5122,6734,5/06/15,NORMAL,NONE,0,,,,,,,1
5123,6735,20/05/15,NORMAL,NONE,0,,,,,,,1
5124,6735,3/06/16,NORMAL,NONE,0,,,,,,,2
5125,6736,27/03/15,NORMAL,NONE,0,,,,,,,1
5126,6736,10/03/16,NORMAL,NONE,0,,,,,,,2
5127,6739,11/06/15,NORMAL,NONE,0,,,,,,,1
5128,6739,5/06/16,NORMAL,NONE,0,,,,,,,2
5129,6740,21/09/15,NORMAL,NONE,0,,,,,,,2
5130,6740,4/03/15,NORMAL,NONE,0,,,,,,,1
5131,6742,27/06/15,NORMAL,NONE,0,,,,,,,1
5132,6742,9/06/16,NORMAL,NONE,0,,,,,,,2
5133,6743,27/11/15,NORMAL,NONE,0,,,,,,,1
5134,6744,5/09/15,NORMAL,NONE,0,,,,,,,1
5135,6746,9/06/15,NORMAL,NONE,0,,,,,,,1
5136,6747,11/06/16,NORMAL,NONE,0,,,,,,,2
5137,6747,5/09/15,NORMAL,NONE,0,,,,,,,1
5138,6748,13/02/15,NORMAL,NONE,0,,,,,,,1
5139,6748,4/03/16,NORMAL,NONE,0,,,,,,,2
5140,6749,7/06/15,NORMAL,NONE,0,,,,,,,1
5141,6750,9/06/15,NORMAL,NONE,0,,,,,,,1
5142,6750,4/06/16,NORMAL,NONE,0,,,,,,,2
5143,6751,12/06/16,NORMAL,NONE,0,,,,,,,2
5144,6751,2/06/15,NORMAL,NONE,0,,,,,,,1
5145,6753,5/06/15,NORMAL,NONE,0,,,,,,,1
5146,6755,7/06/15,NORMAL,NONE,0,,,,,,,1
5147,6756,20/05/15,NORMAL,NONE,0,,,,,,,1
5148,6756,5/06/16,NORMAL,NONE,0,,,,,,,2
5149,6757,11/06/16,NORMAL,NONE,0,,,,,,,2
5150,6757,8/06/15,NORMAL,NONE,0,,,,,,,1
5151,6758,12/06/16,NORMAL,NONE,0,,,,,,,2
5152,6758,1/06/15,NORMAL,NONE,0,,,,,,,1
5153,6759,26/05/16,NORMAL,NONE,0,,,,,,,2
5154,6759,7/06/15,NORMAL,NONE,0,,,,,,,1
5155,6761,7/06/15,NORMAL,NONE,0,,,,,,,1
5156,6763,31/05/16,NORMAL,NONE,0,,,,,,,2
5157,6763,14/06/15,NORMAL,NONE,0,,,,,,,1
5158,6764,2/06/15,NORMAL,NONE,0,,,,,,,1
5159,6765,14/06/16,NORMAL,NONE,0,,,,,,,2
5160,6765,3/06/15,NORMAL,NONE,0,,,,,,,1
5161,6766,17/09/16,NORMAL,NONE,0,,,,,,,2
5162,6769,4/09/15,NORMAL,NONE,0,,,,,,,1
5163,6771,22/06/15,NORMAL,NONE,0,,,,,,,1
5164,6771,19/06/16,NORMAL,NONE,0,,,,,,,2
5165,6772,11/06/15,NORMAL,NONE,0,,,,,,,1
5166,6772,1/06/16,NORMAL,NONE,0,,,,,,,2
5167,6773,9/06/15,NORMAL,NONE,0,,,,,,,1
5168,6773,6/06/16,NORMAL,NONE,0,,,,,,,2
5169,6774,7/06/16,NORMAL,NONE,0,,,,,,,2
5170,6774,5/06/15,NORMAL,NONE,0,,,,,,,1
5171,6775,8/06/16,NORMAL,NONE,0,,,,,,,2
5172,6775,6/09/15,NORMAL,NONE,0,,,,,,,1
5173,6777,12/09/15,NORMAL,NONE,0,,,,,,,1
5174,6777,8/06/16,NORMAL,NONE,0,,,,,,,2
5175,6780,31/05/16,NORMAL,NONE,0,,,,,,,2
5176,6780,8/06/15,NORMAL,NONE,0,,,,,,,1
5177,6844,16/06/15,NORMAL,NONE,0,,,,,,,1
5178,6845,14/06/16,NORMAL,NONE,0,,,,,,,2
5179,6845,8/09/15,NORMAL,NONE,0,,,,,,,1
5180,6846,16/09/15,NORMAL,NONE,0,,,,,,,1
5181,6846,14/06/16,NORMAL,NONE,0,,,,,,,2
5182,6847,13/11/15,NORMAL,NONE,0,,,,,,,1
5183,6848,9/09/15,NORMAL,NONE,0,,,,,,,1
5184,6849,14/06/15,NORMAL,NONE,0,,,,,,,1
5185,6850,12/09/15,NORMAL,NONE,0,,,,,,,1
5186,6852,2/06/16,NORMAL,NONE,0,,,,,,,2
5187,6852,2/06/15,NORMAL,NONE,0,,,,,,,1
5188,6853,9/11/15,NORMAL,NONE,0,,,,,,,1
5189,6855,26/08/15,NORMAL,NONE,0,,,,,,,1
5190,6855,9/06/16,NORMAL,NONE,0,,,,,,,2
5191,6859,28/09/15,NORMAL,NONE,0,,,,,,,1
5192,6859,16/06/16,NORMAL,NONE,0,,,,,,,2
5193,6860,22/06/15,NORMAL,NONE,0,,,,,,,1
5194,6860,2/06/16,NORMAL,NONE,0,,,,,,,2
5195,6861,9/06/15,NORMAL,NONE,0,,,,,,,1
5196,6862,14/06/16,NORMAL,NONE,0,,,,,,,2
5197,6862,10/09/15,NORMAL,NONE,0,,,,,,,1
5198,6864,5/03/16,NORMAL,NONE,0,,,,,,,1
5199,6865,8/09/15,NORMAL,NONE,0,,,,,,,1
5200,6865,4/06/16,NORMAL,NONE,0,,,,,,,2
5201,6868,8/06/16,NORMAL,NONE,0,,,,,,,2
5202,6868,7/06/15,NORMAL,NONE,0,,,,,,,1
5203,6869,14/09/15,NORMAL,NONE,0,,,,,,,1
5204,6869,12/06/16,NORMAL,NONE,0,,,,,,,2
5205,6870,23/11/15,NORMAL,NONE,0,,,,,,,1
5206,6871,13/06/16,NORMAL,NONE,0,,,,,,,2
5207,6871,1/10/15,NORMAL,NONE,0,,,,,,,1
5208,6872,6/06/15,NORMAL,NONE,0,,,,,,,1
5209,6873,15/11/15,NORMAL,NONE,0,,,,,,,1
5210,6874,18/09/15,NORMAL,NONE,0,,,,,,,1
5211,6875,8/06/16,NORMAL,NONE,0,,,,,,,2
5212,6875,5/06/15,NORMAL,NONE,0,,,,,,,1
5213,6876,8/07/15,NORMAL,NONE,0,,,,,,,1
5214,6876,29/02/16,NORMAL,NONE,0,,,,,,,2
5215,6877,16/06/15,NORMAL,NONE,0,,,,,,,1
5216,6878,2/09/15,NORMAL,NONE,0,,,,,,,1
5217,6879,31/05/16,NORMAL,NONE,0,,,,,,,2
5218,6879,11/06/15,NORMAL,NONE,0,,,,,,,1
5219,6882,22/09/15,NORMAL,NONE,0,,,,,,,1
5220,6883,12/09/15,NORMAL,NONE,0,,,,,,,1
5221,6883,6/06/16,NORMAL,NONE,0,,,,,,,2
5222,6884,9/09/15,NORMAL,NONE,0,,,,,,,1
5223,6884,8/06/16,NORMAL,NONE,0,,,,,,,2
5224,6888,14/09/15,NORMAL,NONE,0,,,,,,,1
5225,6888,2/07/16,NORMAL,NONE,0,,,,,,,2
5226,6890,14/06/15,NORMAL,NONE,0,,,,,,,1
5227,6890,2/06/16,NORMAL,NONE,0,,,,,,,2
5228,6891,14/09/15,NORMAL,NONE,0,,,,,,,1
5229,6891,11/06/16,NORMAL,NONE,0,,,,,,,2
5230,6892,27/06/15,NORMAL,NONE,0,,,,,,,1
5231,6892,12/06/16,NORMAL,NONE,0,,,,,,,2
5232,6893,13/11/15,NORMAL,NONE,0,,,,,,,1
5233,6894,7/06/16,NORMAL,NONE,0,,,,,,,2
5234,6894,6/06/15,NORMAL,NONE,0,,,,,,,1
5235,6897,15/06/16,NORMAL,NONE,0,,,,,,,2
5236,6897,8/09/15,NORMAL,NONE,0,,,,,,,1
5237,6901,12/06/16,NORMAL,NONE,0,,,,,,,2
5238,6901,8/09/15,NORMAL,NONE,0,,,,,,,1
5239,6902,14/06/15,NORMAL,NONE,0,,,,,,,1
5240,6902,9/06/16,NORMAL,NONE,0,,,,,,,2
5241,6903,17/06/16,NORMAL,NONE,0,,,,,,,2
5242,6903,12/09/15,NORMAL,NONE,0,,,,,,,1
5243,6904,10/09/15,NORMAL,NONE,0,,,,,,,1
5244,6906,29/02/16,NORMAL,NONE,0,,,,,,,2
5245,6906,8/06/15,NORMAL,NONE,0,,,,,,,1
5246,6908,11/06/15,NORMAL,NONE,0,,,,,,,1
5247,6908,8/06/16,NORMAL,NONE,0,,,,,,,2
5248,6909,13/06/16,NORMAL,NONE,0,,,,,,,2
5249,6909,10/06/15,NORMAL,NONE,0,,,,,,,1
5250,6910,16/06/15,NORMAL,NONE,0,,,,,,,1
5251,6911,15/06/16,NORMAL,NONE,0,,,,,,,2
5252,6911,1/06/15,NORMAL,NONE,0,,,,,,,1
5253,6912,17/11/15,NORMAL,NONE,0,,,,,,,1
5254,6915,6/06/15,NORMAL,NONE,0,,,,,,,1
5255,6915,4/06/16,NORMAL,NONE,0,,,,,,,2
5256,6916,17/06/16,NORMAL,NONE,0,,,,,,,2
5257,6916,10/09/15,NORMAL,NONE,0,,,,,,,1
5258,6917,9/06/15,NORMAL,NONE,0,,,,,,,1
5259,6917,6/06/16,NORMAL,NONE,0,,,,,,,2
5260,6918,31/08/15,NORMAL,NONE,0,,,,,,,1
5261,6918,9/06/16,NORMAL,NONE,0,,,,,,,2
5262,6919,18/06/15,NORMAL,NONE,0,,,,,,,1
5263,6919,2/06/16,NORMAL,NONE,0,,,,,,,2
5264,6922,7/03/16,NORMAL,NONE,0,,,,,,,1
5265,6923,6/06/15,NORMAL,NONE,0,,,,,,,1
5266,6923,5/06/16,NORMAL,NONE,0,,,,,,,2
5267,6924,10/06/15,NORMAL,NONE,0,,,,,,,1
5268,6925,10/12/15,NORMAL,NONE,0,,,,,,,1
5269,6926,15/06/16,NORMAL,NONE,0,,,,,,,2
5270,6926,9/09/15,NORMAL,NONE,0,,,,,,,1
5271,6930,16/06/16,NORMAL,NONE,0,,,,,,,2
5272,6930,10/09/15,NORMAL,NONE,0,,,,,,,1
5273,6933,3/03/16,NORMAL,NONE,0,,,,,,,1
5274,6936,18/09/15,NORMAL,NONE,0,,,,,,,1
5275,6936,14/06/16,NORMAL,NONE,0,,,,,,,2
5276,6937,28/09/15,NORMAL,NONE,0,,,,,,,1
5277,6937,12/06/16,NORMAL,NONE,0,,,,,,,2
5278,6939,9/06/16,NORMAL,NONE,0,,,,,,,1
5279,6940,8/06/16,NORMAL,NONE,0,,,,,,,2
5280,6940,8/06/15,NORMAL,NONE,0,,,,,,,1
5281,6942,16/09/15,NORMAL,NONE,0,,,,,,,1
5282,6942,10/06/16,NORMAL,NONE,0,,,,,,,2
5283,6944,9/09/15,NORMAL,NONE,0,,,,,,,1
5284,6944,8/06/16,NORMAL,NONE,0,,,,,,,2
5285,6946,2/09/15,NORMAL,NONE,0,,,,,,,1
5286,6947,29/06/16,NORMAL,NONE,0,,,,,,,1
5287,6948,31/07/15,NORMAL,NONE,0,,,,,,,1
5288,6948,8/06/16,NORMAL,NONE,0,,,,,,,2
5289,6949,28/09/15,NORMAL,NONE,0,,,,,,,1
5290,6950,13/06/16,NORMAL,NONE,0,,,,,,,2
5291,6950,1/06/15,NORMAL,NONE,0,,,,,,,1
5292,6951,11/06/15,NORMAL,NONE,0,,,,,,,1
5293,6951,1/06/16,NORMAL,NONE,0,,,,,,,2
5294,6952,13/06/16,NORMAL,NONE,0,,,,,,,2
5295,6952,9/09/15,NORMAL,NONE,0,,,,,,,1
5296,6953,24/09/15,NORMAL,NONE,0,,,,,,,1
5297,6953,13/06/16,NORMAL,NONE,0,,,,,,,2
5298,6954,26/08/15,NORMAL,NONE,0,,,,,,,1
5299,6955,16/06/15,NORMAL,NONE,0,,,,,,,1
5300,6956,7/06/15,NORMAL,NONE,0,,,,,,,1
5301,6956,3/06/16,NORMAL,NONE,0,,,,,,,2
5302,6957,28/09/15,NORMAL,NONE,0,,,,,,,1
5303,6958,23/06/15,NORMAL,NONE,0,,,,,,,1
5304,6958,6/06/16,NORMAL,NONE,0,,,,,,,2
5305,6959,5/09/15,NORMAL,NONE,0,,,,,,,1
5306,6962,12/06/16,NORMAL,NONE,0,,,,,,,2
5307,6962,6/06/15,NORMAL,NONE,0,,,,,,,1
5308,6963,8/09/15,NORMAL,NONE,0,,,,,,,1
5309,6964,9/06/16,NORMAL,NONE,0,,,,,,,2
5310,6964,5/06/15,NORMAL,NONE,0,,,,,,,1
5311,6966,9/11/15,NORMAL,NONE,0,,,,,,,1
5312,6967,8/09/15,NORMAL,NONE,0,,,,,,,1
5313,6968,11/09/15,NORMAL,NONE,0,,,,,,,1
5314,6968,11/06/16,NORMAL,NONE,0,,,,,,,2
5315,6969,13/10/15,NORMAL,NONE,0,,,,,,,1
5316,6970,23/09/16,NORMAL,NONE,0,,,,,,,1
5317,6971,11/09/15,NORMAL,NONE,0,,,,,,,1
5318,6971,6/06/16,NORMAL,NONE,0,,,,,,,2
5319,6972,10/12/15,NORMAL,NONE,0,,,,,,,1
5320,6973,13/06/16,NORMAL,NONE,0,,,,,,,2
5321,6973,10/09/15,NORMAL,NONE,0,,,,,,,1
5322,6974,12/06/16,NORMAL,NONE,0,,,,,,,2
5323,6974,5/09/15,NORMAL,NONE,0,,,,,,,1
5324,6975,24/09/15,NORMAL,NONE,0,,,,,,,1
5325,6976,16/06/16,NORMAL,NONE,0,,,,,,,2
5326,6976,10/09/15,NORMAL,NONE,0,,,,,,,1
5327,6977,10/09/16,NORMAL,NONE,0,,,,,,,1
5328,6978,8/10/15,NORMAL,NONE,0,,,,,,,1
5329,6979,14/09/15,NORMAL,NONE,0,,,,,,,1
5330,6979,13/06/16,NORMAL,NONE,0,,,,,,,2
5331,6981,17/06/16,NORMAL,NONE,0,,,,,,,2
5332,6981,5/09/15,NORMAL,NONE,0,,,,,,,1
5333,6982,10/06/16,NORMAL,NONE,0,,,,,,,2
5334,6982,5/09/15,NORMAL,NONE,0,,,,,,,1
5335,6984,15/11/15,NORMAL,NONE,0,,,,,,,1
5336,6985,11/06/16,NORMAL,NONE,0,,,,,,,2
5337,6985,8/09/15,NORMAL,NONE,0,,,,,,,1
5338,6986,16/09/15,NORMAL,NONE,0,,,,,,,1
5339,6987,8/06/16,NORMAL,NONE,0,,,,,,,2
5340,6987,3/09/15,NORMAL,NONE,0,,,,,,,1
5341,6988,6/09/15,NORMAL,NONE,0,,,,,,,1
5342,6989,9/11/15,NORMAL,NONE,0,,,,,,,1
5343,6990,6/11/15,NORMAL,NONE,0,,,,,,,1
5344,6991,24/09/15,NORMAL,NONE,0,,,,,,,1
5345,6992,15/06/16,NORMAL,NONE,0,,,,,,,2
5346,6992,8/09/15,NORMAL,NONE,0,,,,,,,1
5347,6994,25/09/15,NORMAL,NONE,0,,,,,,,1
5348,6995,6/11/15,NORMAL,NONE,0,,,,,,,1
5349,6996,25/09/15,NORMAL,NONE,0,,,,,,,1
5350,6997,28/09/15,NORMAL,NONE,0,,,,,,,1
5351,6998,12/06/16,NORMAL,NONE,0,,,,,,,2
5352,6998,5/09/15,NORMAL,NONE,0,,,,,,,1
5353,6999,1/10/15,NORMAL,NONE,0,,,,,,,1
5354,7000,28/05/16,NORMAL,NONE,0,,,,,,,1
5355,7002,6/06/16,NORMAL,NONE,0,,,,,,,2
5356,7002,2/09/15,NORMAL,NONE,0,,,,,,,1
5357,7003,6/09/15,NORMAL,NONE,0,,,,,,,1
5358,7006,8/09/15,NORMAL,NONE,0,,,,,,,1
5359,7007,27/11/15,NORMAL,NONE,0,,,,,,,1
5360,7008,16/11/15,NORMAL,NONE,0,,,,,,,1
5361,7010,22/09/15,NORMAL,NONE,0,,,,,,,1
5362,7012,30/11/15,NORMAL,NONE,0,,,,,,,1
5363,7014,9/09/15,NORMAL,NONE,0,,,,,,,1
5364,7017,10/11/15,NORMAL,NONE,0,,,,,,,1
5365,7018,11/09/15,NORMAL,NONE,0,,,,,,,1
5366,7019,22/09/15,NORMAL,NONE,0,,,,,,,1
5367,7020,11/11/15,NORMAL,NONE,0,,,,,,,1
5368,7021,8/09/15,NORMAL,NONE,0,,,,,,,1
5369,7022,25/09/15,NORMAL,NONE,0,,,,,,,1
5370,7022,10/06/16,NORMAL,NONE,0,,,,,,,2
5371,7023,16/09/15,NORMAL,NONE,0,,,,,,,1
5372,7024,8/09/15,NORMAL,NONE,0,,,,,,,1
5373,7025,25/09/15,NORMAL,NONE,0,,,,,,,1
5374,7026,16/06/16,NORMAL,NONE,0,,,,,,,1
5375,7027,25/09/15,NORMAL,NONE,0,,,,,,,1
5376,7027,11/06/16,NORMAL,NONE,0,,,,,,,2
5377,7028,4/09/15,NORMAL,NONE,0,,,,,,,1
5378,7029,12/06/16,NORMAL,NONE,0,,,,,,,2
5379,7029,8/09/15,NORMAL,NONE,0,,,,,,,1
5380,7030,3/09/15,NORMAL,NONE,0,,,,,,,1
5381,7031,20/11/15,NORMAL,NONE,0,,,,,,,1
5382,7033,9/11/15,NORMAL,NONE,0,,,,,,,1
5383,7034,28/09/15,NORMAL,NONE,0,,,,,,,1
5384,7037,14/06/16,NORMAL,NONE,0,,,,,,,2
5385,7037,8/09/15,NORMAL,NONE,0,,,,,,,1
5386,7038,10/09/15,NORMAL,NONE,0,,,,,,,1
5387,7039,3/09/15,NORMAL,NONE,0,,,,,,,1
5388,7040,15/06/16,NORMAL,NONE,0,,,,,,,2
5389,7040,14/09/15,NORMAL,NONE,0,,,,,,,1
5390,7041,15/06/16,NORMAL,NONE,0,,,,,,,2
5391,7041,10/09/15,NORMAL,NONE,0,,,,,,,1
5392,7043,13/11/15,NORMAL,NONE,0,,,,,,,1
5393,7044,8/06/16,NORMAL,NONE,0,,,,,,,2
5394,7044,5/09/15,NORMAL,NONE,0,,,,,,,1
5395,7045,12/06/16,NORMAL,NONE,0,,,,,,,2
5396,7045,5/09/15,NORMAL,NONE,0,,,,,,,1
5397,7046,12/06/16,NORMAL,NONE,0,,,,,,,1
5398,7047,8/06/16,NORMAL,NONE,0,,,,,,,2
5399,7047,6/09/15,NORMAL,NONE,0,,,,,,,1
5400,7049,6/09/15,NORMAL,NONE,0,,,,,,,1
5401,7049,6/06/16,NORMAL,NONE,0,,,,,,,2
5402,7051,17/11/15,NORMAL,NONE,0,,,,,,,1
5403,7052,23/11/15,NORMAL,NONE,0,,,,,,,1
5404,7053,9/11/15,NORMAL,NONE,0,,,,,,,1
5405,7054,5/09/15,NORMAL,NONE,0,,,,,,,1
5406,7055,28/08/15,NORMAL,NONE,0,,,,,,,1
5407,7056,9/11/15,NORMAL,NONE,0,,,,,,,1
5408,7057,9/09/15,NORMAL,NONE,0,,,,,,,1
5409,7057,4/06/16,NORMAL,NONE,0,,,,,,,2
5410,7058,19/08/15,NORMAL,NONE,0,,,,,,,1
5411,7060,12/11/15,NORMAL,NONE,0,,,,,,,1
5412,7061,20/11/15,NORMAL,NONE,0,,,,,,,1
5413,7062,24/09/15,NORMAL,NONE,0,,,,,,,1
5414,7062,20/06/16,NORMAL,NONE,0,,,,,,,2
5415,7063,9/09/15,NORMAL,NONE,0,,,,,,,1
5416,7064,2/09/15,NORMAL,NONE,0,,,,,,,1
5417,7065,6/09/15,NORMAL,NONE,0,,,,,,,1
5418,7066,7/09/15,NORMAL,NONE,0,,,,,,,1
5419,7067,31/05/16,NORMAL,NONE,0,,,,,,,2
5420,7067,10/09/15,NORMAL,NONE,0,,,,,,,1
5421,7068,9/09/15,NORMAL,NONE,0,,,,,,,1
5422,7072,13/06/16,NORMAL,NONE,0,,,,,,,2
5423,7072,8/09/15,NORMAL,NONE,0,,,,,,,1
5424,7073,9/06/16,NORMAL,NONE,0,,,,,,,2
5425,7073,3/09/15,NORMAL,NONE,0,,,,,,,1
5426,7074,6/09/15,NORMAL,NONE,0,,,,,,,1
5427,7075,24/11/15,NORMAL,NONE,0,,,,,,,1
